fragment,n_fragment,MW,SLogP,nRot,nN,nS,nO,nX,nBondsD,nBondsT,naRing,nARing
C1=CCC2CC3=C(C2)[NH]C(=C3)CCCCC1,13,215.1673997,3.7923,0,1,0,0,0,1,0,1,3
C1=CCC2CC3C=C(CCCCC1)NC3C2,13,217.1830497,3.7787,0,1,0,0,0,2,0,0,4
C1=CCC2CCC(CC1)C2,13,136.1252005,3.1428,0,0,0,0,0,1,0,0,2
C1=CCCC=CC=CCCCCCCC=CC=CCCCCC=C1,13,324.2817012,8.0184,0,0,0,0,0,6,0,0,1
C1=CCCC=CCCC=CCCCC=C1,13,202.1721507,4.9555,0,0,0,0,0,4,0,0,1
C1=CCCC=CCCCC=C1,13,148.1252005,3.6191,0,0,0,0,0,3,0,0,1
C1=CCCC2C=CC3CCN(CCCC1)C1CCNC2C31,13,286.240899,3.3613,0,2,0,0,0,2,0,0,4
C1=CCCC2CCC(CC1)O2,13,152.1201151,2.6642,0,0,0,1,0,1,0,0,2
C1=CCCC2CCCC(CCC1)S2,13,196.1285716,4.161,0,0,1,0,0,1,0,0,2
C1=CCCCC2=CC(=CC=C2)CCCC1,13,200.1565006,4.2919,0,0,0,0,0,1,0,1,1
C1=CCCCC2=CC=CC(=N2)CNCCCCCC1,13,258.2095988,4.0142,0,2,0,0,0,1,0,1,1
C1=CCCCC2CCC(CCC=CCC1)O2,13,220.1827154,4.3907,0,0,0,1,0,2,0,0,2
C1=CCCCCC=CC2CC(CC=C1)CO2,13,218.1670653,4.0242,0,0,0,1,0,3,0,0,2
C1=CCCCCC=CCCNCC=C1,13,191.1673997,3.2087,0,1,0,0,0,3,0,0,1
C1=CCCCCCCCCCCCCC=C1,13,220.2191009,5.7936,0,0,0,0,0,2,0,0,1
C1=CCCCCCCCCCCCCCNCCCCCCCC=C1,13,347.3552004,7.7238,0,1,0,0,0,2,0,0,1
C1=CCCCCCCNCC=CCCC1,13,207.1986998,3.8228,0,1,0,0,0,2,0,0,1
C1=CCCNCCCCCNCCC1,13,196.1939488,2.076,0,2,0,0,0,1,0,0,1
C1=CCCNCCNCC1,13,140.1313485,0.5156,0,2,0,0,0,1,0,0,1
C1=CCCOCCCCCCNCCOCCCCCC1,13,297.2667794,4.08,0,1,0,2,0,1,0,0,1
C1=CCCOCCCCCNCCOCCCCCC1,13,283.2511293,3.6899,0,1,0,2,0,1,0,0,1
C1=CCN2C=NC(=C2)CCCNCC2=NC=C(CC1)O2,13,272.1637113,2.0959,0,4,0,1,0,1,0,2,1
C1=CCNCC=CCNC1,13,138.1156984,0.2916,0,2,0,0,0,2,0,0,1
C1=CCNCCNCC=C1,13,138.1156984,0.2916,0,2,0,0,0,2,0,0,1
C1=CCNCNCNC1,13,127.1109474,-0.76,0,3,0,0,0,1,0,0,1
C1=CCOC2=NC(=CN=C2)NCNC=COCC1,13,248.1273258,1.2621,0,4,0,2,0,2,0,1,1
C1=CCOC2CCC(CCCCCC1)CC2,13,222.1983655,4.4722,0,0,0,1,0,1,0,0,3
C1=CCOCC=CC=CCOCC=C1,13,192.1150298,2.258,0,0,0,2,0,4,0,0,1
C1=CCOCCCOCC=CCOCC1,13,212.1412445,1.9424,0,0,0,3,0,2,0,0,1
C1=CCSCCNCC2=CC=C(C=C2)CNCCSC1,13,308.1380908,2.902,0,2,2,0,0,1,0,1,2
C1=CIC=CC1,13,192.9514232,2.3882,0,0,0,0,1,2,0,0,1
C1=CN=[SH]C1,13,87.01427016,0.5122,0,1,1,0,0,2,0,0,1
C1=CN=NC=CN=N1,13,108.0435961,1.8468,0,4,0,0,0,4,0,0,1
C1=CN=NC=CNCCNN=CC=N1,13,192.1123444,0.6304,0,6,0,0,0,5,0,0,1
C1=CN2CCC(C1)C2,13,109.0891494,1.2257,0,1,0,0,0,1,0,0,2
C1=CN2CCCCCCCN3CC=CN(CCCCCCCN(C1)C2)C3,13,360.3252973,4.0786,0,4,0,0,0,2,0,0,3
C1=CN2CCCCCN3C=CCN(CCCCCN(C1)C2)C3,13,304.262697,2.5182,0,4,0,0,0,2,0,0,3
C1=CN2CCCCCN3CC=CN(CCCCCN(C1)C2)C3,13,304.262697,2.5182,0,4,0,0,0,2,0,0,3
C1=CN2CCN=C1NC2,13,123.0796473,-0.2251,0,3,0,0,0,2,0,0,3
C1=CN2CCN1CC2,13,110.0843983,0.0888,0,2,0,0,0,1,0,0,3
C1=CN2CN(C1)C1CCCC(COPOPOCC3CCC2O3)O1,13,376.1316952,2.5559,0,2,0,5,0,1,0,0,4
C1=CNC=CCC=NC2=CC=CC(C2)OCCN=C1,13,257.1528122,2.3777,0,3,0,1,0,6,0,0,2
C1=CNCCCCCCCCCNC=C1,13,208.1939488,2.9373,0,2,0,0,0,2,0,0,1
C1=CNCCNC=CNCCN1,13,168.1374965,-0.6992,0,4,0,0,0,2,0,0,1
C1=CNPCCN1,13,116.0503349,0.2439,0,2,0,0,0,1,0,0,1
C1=COC2=CC=C(C=C2)CCC=COC2=CC=CC(=C2)CCC1,13,306.1619799,5.4407,0,0,0,2,0,2,0,2,2
C1=COC2=CC=CC(=C2)CCC2=CC(=CC=C2)C2=CC=CC(=C2)CC1,13,326.1670653,5.9775,0,0,0,1,0,1,0,3,1
C1=COC2C=CCC(C1)C2,13,136.088815,2.2552,0,0,0,1,0,2,0,0,2
C1=COCC=CCNCC2=CC(=CC=C2)CNCC1,13,258.1732133,2.356,0,2,0,1,0,2,0,1,1
C1=COCCOC=CNCCNCCN1,13,213.1477268,-0.2556,0,3,0,2,0,2,0,0,1
C1=CONN=C1,13,84.03236275,0.0207,0,2,0,1,0,2,0,0,1
C1=COSOCC1,13,118.0088504,1.5002,0,0,1,2,0,1,0,0,1
C1=CSCC=CSCC=CSC1,13,216.0101134,3.7407,0,0,3,0,0,3,0,0,1
C1=CSCC=NC1,13,113.0299202,1.3177,0,1,1,0,0,2,0,0,1
C1=CSCOCS1,13,133.9860068,1.8692,0,0,2,1,0,1,0,0,1
C1=CSCPN1,13,118.9958568,1.345,0,1,1,0,0,1,0,0,1
C1=N[NH][PH][NH]N=C1,13,116.0251828,0.2885,0,4,0,0,0,0,0,1,0
C1=NC=C2CNCCNCCNCC1=N2,13,207.1483955,-0.741,0,5,0,0,0,0,0,1,1
C1=NC=NP=C1,13,98.00338473,1.0567,0,2,0,0,0,0,0,1,0
C1=NC=PC=N1,13,98.00338473,1.0567,0,2,0,0,0,0,0,1,0
C1=NC2=C3N=CN2C2CCC(COPOPOCC4CCC(NCCC3=N1)O4)O2,13,441.1330922,2.2215,0,5,0,5,0,0,0,2,3
C1=NC2=CC(=C1)CCCCCCCCCC2,13,217.1830497,4.301,0,1,0,0,0,0,0,1,1
C1=NC2=NC(=C1)CNCCNCCNC2,13,207.1483955,-0.741,0,5,0,0,0,0,0,1,1
C1=NC2C3CCCC2C1C3,13,135.1047994,1.8756,0,1,0,0,0,1,0,0,3
C1=NC2CC3CCC2C13,13,121.0891494,1.4855,0,1,0,0,0,1,0,0,3
C1=NC2CC3CCCC2C13,13,135.1047994,1.8756,0,1,0,0,0,1,0,0,3
C1=NC2OOC1O2,13,101.011293,-0.3411,0,1,0,3,0,1,0,0,2
C1=NCC=NCCCCCCN=CCN=CC1,13,234.1844467,2.2337,0,4,0,0,0,4,0,0,1
C1=NCC=NCCCN=CCN=CC1,13,192.1374965,1.0634,0,4,0,0,0,4,0,0,1
C1=NCCCCCCCCCN1,13,168.1626486,2.3486,0,2,0,0,0,1,0,0,1
C1=NCCCCCCCNCNC=NCCCCCCCNCN1,13,338.3157952,2.231,0,6,0,0,0,2,0,0,1
C1=NCCCCCCN=C=NCCCCCCN=1,13,248.2000968,3.4686,0,4,0,0,0,4,0,0,1
C1=NCCCCCCNCNC=NCCCCCCNCN1,13,310.2844951,1.4508,0,6,0,0,0,2,0,0,1
C1=NCCCCN=C1,13,110.0843983,0.9218,0,2,0,0,0,2,0,0,1
C1=NCCCCNCNC=NCCCCNCN1,13,254.2218948,-0.1096,0,6,0,0,0,2,0,0,1
C1=NCCCN=CC=NCCCN=C1,13,192.1374965,1.0634,0,4,0,0,0,4,0,0,1
C1=NCCCN=CCCNCCCNCC1,13,224.2000968,0.8812,0,4,0,0,0,2,0,0,1
C1=NCCNCCCCCCNCCNC1,13,226.2157468,0.4,0,4,0,0,0,1,0,0,1
C1=NCCPOCC1,13,131.0500006,1.071,0,1,0,1,0,1,0,0,1
C1=NCNPOCC1,13,132.0452495,0.5331,0,2,0,1,0,1,0,0,1
C1=NNNCCCC1,13,113.0952974,0.2503,0,3,0,0,0,1,0,0,1
C1=NS2=NS(=N1)CC2,13,146.9924892,0.4757,0,3,2,0,0,3,0,0,2
C1=NSCCCC1,13,115.0455703,1.8893,0,1,1,0,0,1,0,0,1
C1=NSCCCS1,13,133.0019912,1.7998,0,1,2,0,0,1,0,0,1
C1=NSN=[SH]1,13,105.9659401,0.59,0,2,2,0,0,2,0,0,1
C1=NSSN1,13,105.9659401,0.8293,0,2,2,0,0,1,0,0,1
C1=PCCCC1,13,100.0441869,1.9187,0,0,0,0,0,1,0,0,1
C1=PCN=N1,13,86.00338473,1.1156,0,2,0,0,0,2,0,0,1
C1=PCPP1,13,121.9604101,1.9354,0,0,0,0,0,1,0,0,1
C1C[SH]=NS1,13,106.9863412,0.6467,0,1,2,0,0,1,0,0,1
C1C2CC3CC1C1CC2CC31,13,148.1252005,2.6885,0,0,0,0,0,0,0,0,5
C1C2CC3CC1CC1C(C2)C31,13,148.1252005,2.6885,0,0,0,0,0,0,0,0,4
C1C2NC1C1C3C2C13,13,107.0734993,0.2225,0,1,0,0,0,0,0,0,7
C1C2OC3C4CC5CC(C14)C2C53,13,162.1044651,1.6757,0,0,0,1,0,0,0,0,5
C1C2OC3CC4C2CC4C1O3,13,152.0837296,1.1562,0,0,0,2,0,0,0,0,6
C1C2P3CP4C(P13)P24,13,177.9419967,3.3656,0,0,0,0,0,0,0,0,5
C1CC23CC(SN2)C1O3,13,143.0404849,0.8854,0,1,1,1,0,0,0,0,3
C1CC2C3C1C1CC3C12,13,120.0939004,1.9083,0,0,0,0,0,0,0,0,5
C1CC2C3CC2C1O3,13,110.0731649,1.1837,0,0,0,1,0,0,0,0,4
C1CC2C3COCC2CC1OC3,13,168.1150298,1.4479,0,0,0,2,0,0,0,0,4
C1CC2CC1COC1CCC2C1,13,166.1357652,2.6016,0,0,0,1,0,0,0,0,3
C1CC2CC3C(C1)CCC3O2,13,152.1201151,2.354,0,0,0,1,0,0,0,0,3
C1CC2CC3C4CC2C(C1)C34,13,148.1252005,2.6885,0,0,0,0,0,0,0,0,5
C1CC2CC3CCNC(C1)C3CO2,13,181.1466642,1.5535,0,1,0,1,0,0,0,0,4
C1CC2CCC(CC2)S1,13,142.0816214,2.6821,0,0,1,0,0,0,0,0,3
C1CC2CCC1COO2,13,128.0837296,1.507,0,0,0,2,0,0,0,0,3
C1CC2CCC3(CCC(CCO1)O3)O2,13,198.1255944,1.8511,0,0,0,3,0,0,0,0,3
C1CC2CCC3CCC2C(C1)N3,13,165.1517496,2.3171,0,1,0,0,0,0,0,0,4
C1CC2CCNC(C1)O2,13,127.099714,0.8749,0,1,0,1,0,0,0,0,2
C1CC2CCNCC(C1)O2,13,141.1153641,0.9174,0,1,0,1,0,0,0,0,2
C1CC2CN3C4CC2C2(C1)C3C1CC3CCC14C2C3,13,255.1986998,3.2954,0,1,0,0,0,0,0,0,11
C1CC2CN3CCC2C3C1,13,137.1204495,1.4906,0,1,0,0,0,0,0,0,3
C1CC2CNC3C4CC5CCC46C4COC6(C5)C3(C1)C24,13,271.1936144,2.5797,0,1,0,1,0,0,0,0,8
C1CC2CNCC1OO2,13,129.0789786,0.0688,0,1,0,2,0,0,0,0,3
C1CC2COCC3CCC4C(CCC5C(C1)C2CCC45)C3,13,288.2453156,4.9016,0,0,0,1,0,0,0,0,9
C1CC2OC(C1)S2,13,116.0295859,1.5859,0,0,1,1,0,0,0,0,3
C1CC2OC3OC(O1)C2O3,13,144.0422587,-0.1694,0,0,0,4,0,0,0,0,3
C1CC2OC3OC1CC23,13,126.0680796,0.9102,0,0,0,2,0,0,0,0,3
C1CC2OCC3OC(C1)C2O3,13,156.0786442,0.6792,0,0,0,3,0,0,0,0,3
C1CC2OOC(CCC3OOC1O3)O2,13,204.0633881,0.8216,0,0,0,6,0,0,0,0,3
C1CC2OOC3CCCC(OOC(C1)O2)O3,13,232.0946882,1.6018,0,0,0,6,0,0,0,0,3
C1CC2SSC[SH]=C(N1)SS2,13,242.9338543,2.5926,0,1,5,0,0,1,0,0,2
C1CCC2CCC(CCCCCC3CCC(CC1)C3)C2,13,276.2817012,6.7336,0,0,0,0,0,0,0,0,3
C1CCCCCCCOCCCOCCCCCCC1,13,284.2715304,5.4946,0,0,0,2,0,0,0,0,1
C1CCCCCCOCC2COC(CCCCCC1)C2,13,282.2558803,5.1029,0,0,0,2,0,0,0,0,2
C1CCCCCOCCC2CC(COCCCCC1)CO2,13,298.2507949,4.3393,0,0,0,3,0,0,0,0,2
C1CCCN=NCCC1,13,126.1156984,2.4027,0,2,0,0,0,1,0,0,1
C1CCCNCCSCCNCC1,13,202.1503697,1.4728,0,2,1,0,0,0,0,0,1
C1CCCSCCCCSCC1,13,204.1006426,3.807,0,0,2,0,0,0,0,0,1
C1CCN2CCC(CNC1)C2,13,154.1469986,0.6917,0,2,0,0,0,0,0,0,2
C1CCNCCCOCCCCOCCCNCCCCNCCCNC1,13,386.3620767,1.9025,0,4,0,2,0,0,0,0,1
C1CCNCCNCCCNCCNC1,13,214.2157468,-0.4713,0,4,0,0,0,0,0,0,1
C1CCNCCOCCCOCCNCC1,13,230.1994281,0.7728,0,2,0,2,0,0,0,0,1
C1CCNCOCNC1,13,130.1106131,-0.109,0,2,0,1,0,0,0,0,1
C1CCOCCNCCNCCNCCOC1,13,245.2103271,-0.4178,0,3,0,2,0,0,0,0,1
C1CCOCCNNCNNCNNC1,13,218.1855093,-2.0056,0,6,0,1,0,0,0,0,1
C1CCOOOOC1,13,120.0422587,0.5916,0,0,0,4,0,0,0,0,1
C1CCPCPC1,13,134.0414236,2.0947,0,0,0,0,0,0,0,0,1
C1CCPOCCOPC1,13,180.0469029,2.0004,0,0,0,2,0,0,0,0,1
C1CN2CCN(C1)CC2,13,126.1156984,0.0077,0,2,0,0,0,0,0,0,3
C1CNCC23CNCCNCC4(CN1)CN(CCN4)CCN(CCN2)C3,13,366.3219432,-3.34,0,8,0,0,0,0,0,0,5
C1CNCCCOPOC1,13,163.0762153,0.9115,0,1,0,2,0,0,0,0,1
C1CNCCNCC2CN(CCNCCN1)C2,13,241.2266459,-1.7098,0,5,0,0,0,0,0,0,3
C1CNCCNCCCNCCNCCCNCCNCCCNCCNC1,13,400.4001935,-1.7228,0,8,0,0,0,0,0,0,1
C1CNCCNCCNCCCOCCOCCOC1,13,289.2365419,-0.4012,0,3,0,3,0,0,0,0,1
C1CNCCNCCOCCNCCNC1,13,230.2106615,-1.2349,0,4,0,1,0,0,0,0,1
C1CNCCOCCCOCCNC1,13,202.1681279,-0.0074,0,2,0,2,0,0,0,0,1
C1CNCCOCCOCCNCCNCCOCCN1,13,304.2474409,-1.5918,0,4,0,3,0,0,0,0,1
C1CNCCSSCCNCCCSSC1,13,298.0665827,2.7222,0,2,4,0,0,0,0,0,1
C1CNCOSSOCCN1,13,196.0340196,0.3813,0,2,2,2,0,0,0,0,1
C1CNCSCSCN1,13,164.0441904,0.5181,0,2,2,0,0,0,0,0,1
C1COCCNCCSCCNCCOC1,13,248.155849,0.3357,0,2,1,2,0,0,0,0,1
C1COCCOCCOCCOCCOCCCSC1,13,308.165745,1.5964,0,0,1,5,0,0,0,0,1
C1COPSPO1,13,155.9563737,1.7834,0,0,1,2,0,0,0,0,1
C1CP2CNCCNCP(C1)CNCCNC2,13,276.1632701,0.5559,0,4,0,0,0,0,0,0,2
C1CSCCCSCCCSCCCSC1,13,296.0760848,4.4932,0,0,4,0,0,0,0,0,1
C1CSCCSCCN1,13,163.0489414,1.056,0,1,2,0,0,0,0,0,1
C1NC2CCOC(CO1)C2,13,143.0946287,0.1113,0,1,0,2,0,0,0,0,2
C1NC2OC3OCC4C1CC2C34,13,167.0946287,0.1707,0,1,0,2,0,0,0,0,4
C1NCC2CC3CC1C2C3,13,137.1204495,1.2519,0,1,0,0,0,0,0,0,3
C1NCC2COC(C2)N1,13,128.094963,-0.5007,0,2,0,1,0,0,0,0,2
C1NCN2CCN(CN1)C2,13,142.1218464,-1.3732,0,4,0,0,0,0,0,0,2
C1NCPO1,13,91.01870044,0.1147,0,1,0,1,0,0,0,0,1
C1NOCON1,13,90.04292743,-1.0426,0,2,0,2,0,0,0,0,1
C1NON1,13,60.03236275,-1.0167,0,2,0,1,0,0,0,0,1
C1OC2C3CC4COC2C4CC13,13,166.0993797,1.0562,0,0,0,2,0,0,0,0,5
C1OC2CC3OC(O2)OC13,13,144.0422587,-0.1694,0,0,0,4,0,0,0,0,3
C1OCC2CC1OP2,13,132.0340162,0.7676,0,0,0,2,0,0,0,0,2
C1OCC2CC1OPO2,13,148.0289308,0.6992,0,0,0,3,0,0,0,0,2
N1=S=NSN=S=NS1,13,183.90058,2.026,0,4,4,0,0,4,0,0,1
N1ONO1,13,62.0116273,-1.1276,0,2,0,2,0,0,0,0,1
N1PNPNPNPNP1,13,234.9624285,0.4905,0,5,0,0,0,0,0,0,1
O1C2C3C4OC5C3C1C1C2C4C51,13,162.0680796,0.2728,0,0,0,2,0,0,0,0,7
[NH]1[PH]OO[PH]O[PH]1,14,158.9404029,2.1364,0,1,0,3,0,0,0,1,0
C1#CC=CC=CC2=CSC=C(C=CC=CC#C1)C2,14,248.0659714,4.1363,0,0,1,0,0,6,2,0,2
C1#CC2=CC=CC(=C2)CNCCNCCNCCNCCCCC1,14,328.262697,1.4705,0,4,0,0,0,0,1,1,1
C1#CCC=C2C=CCC(C#CC=C1)N2,14,181.0891494,1.7551,0,1,0,0,0,3,2,0,2
C1#CCC=CCCC#CC#CCCC=CCC#C1,14,232.1252005,3.4666,0,0,0,0,0,2,4,0,1
C1#CCC2=CCCC(CC#CC=C1)C2,14,182.1095504,3.0697,0,0,0,0,0,2,2,0,2
C1#CCC2C=CCC(CCCCCCC=CCCCC1)O2,14,286.2296656,5.5644,0,0,0,1,0,2,1,0,2
C1=C=CC=CCCC#CC=CC=CC=1,14,180.0939004,3.3186,0,0,0,0,0,6,1,0,1
C1=C=CCCC=1,14,78.04695019,1.6466,0,0,0,0,0,3,0,0,1
C1=C2C=C(CCCCCCC2)O1,14,164.1201151,3.3287,0,0,0,1,0,0,0,1,1
C1=C2C=C3C(=C1)C=C1CCOC(CN13)NCCNCCOSNC2,14,348.161997,1.4023,0,4,1,2,0,0,0,2,2
C1=C2C=C3CCC(=CC4CCC(=CC5CCC(C=C(C1)N2)N5)N4)N3,14,322.2157468,2.6688,0,4,0,0,0,5,0,0,5
C1=C2C=C3CN(NCCCCCCCN2)NCC3=C1,14,260.2000968,2.3874,0,4,0,0,0,0,0,1,2
C1=C2C=CC(=C1)OCCCOC1CCN(CCNCCC2)C1,14,304.2150781,2.0822,0,2,0,2,0,0,0,1,3
C1=C2CC3=C(O1)C(=CC=C3)O2,14,146.0367794,1.8553,0,0,0,2,0,1,0,1,3
C1=C2CC3CCC(CC4CCC(CC5CCC(CC(=N2)C1)N5)N4)N3,14,328.262697,2.6508,0,4,0,0,0,2,0,0,5
C1=C2CCC(=CC3=NC(=CC4=CC=C(C=C5CCC1=N5)[NH]4)CC3)[NH]2,14,316.1687966,3.3928,0,4,0,0,0,0,0,2,3
C1=C2CCC(=N2)CC2=CC=C(C=C3C=CC(=CC4=CC=C1[NH]4)[NH]3)[NH]2,14,314.1531466,2.4603,0,4,0,0,0,4,0,3,2
C1=C2CCCC(=CCCC1)C1=C3CCCCCC(=C2CCC1)CCC3,14,336.2817012,8.1185,0,0,0,0,0,4,0,0,4
C1=C2CCCC3=C(C1)C(=NC=C3)N2,14,172.1000484,2.2698,0,2,0,0,0,1,0,1,3
C1=C2CCCC3CNCC(CC1)C2C3,14,191.1673997,2.7324,0,1,0,0,0,1,0,0,3
C1=C2CCCCC3CC2C(C1)O3,14,164.1201151,2.6642,0,0,0,1,0,1,0,0,3
C1=C2CCCCCCC3=CC2C3O1,14,176.1201151,3.1795,0,0,0,1,0,2,0,0,3
C1=C2CCCCCCCC1NC2,14,165.1517496,2.6289,0,1,0,0,0,1,0,0,2
C1=C2CCCCCCCCC1OC2,14,180.1514153,3.446,0,0,0,1,0,1,0,0,2
C1=C2CCCCCCCCCC1CC2,14,192.1878008,4.8473,0,0,0,0,0,1,0,0,2
C1=C2CCCNCC3=NC=C(CCCNCC(=N1)O2)O3,14,276.1586259,1.4208,0,4,0,2,0,0,0,2,1
C1=C2CCN(CC1)N2,14,110.0843983,0.4843,0,2,0,0,0,1,0,0,2
C1=C2CNCC3=NC(=CS3)CNCCOCCCNCC(=N2)O1,14,337.157246,1.0204,0,5,1,2,0,0,0,2,1
C1=C2CNCCOCCCCCCCOCCNCC(=CN1)C2,14,323.2572773,1.924,0,3,0,2,0,2,0,0,2
C1=C2COC3CCN(CCNCOCCCCCN1N=N2)C3,14,309.2164751,0.6166,0,5,0,2,0,0,0,1,2
C1=C2N=C3CCC(=N3)N=C3CCC(=N3)NC3=CC=C(NC(=C1)[NH]2)[NH]3,14,320.1497925,3.325,0,8,0,0,0,4,0,2,3
C1=CC=C2CC(=C1)C=C1CCCCCC(C2)S1,14,244.1285716,5.1526,0,0,1,0,0,4,0,0,3
C1=CC=CC=CC=CC=C1,14,130.0782503,2.811,0,0,0,0,0,0,0,1,0
C1=CC=CCNCCC=CCCC=CC=CCC=C1,14,255.1986998,4.4872,0,1,0,0,0,6,0,0,1
C1=CC2=C3C=C(C=C2)CCCCCOCNCCN2CCC(C2)OC3=N1,14,355.2259772,2.978,0,3,0,2,0,0,0,2,2
C1=CC2=C3C=C1CCCNCCNCCCC1=CC3=C(C=C1)[NH]2,14,307.2048478,3.3791,0,3,0,0,0,0,0,3,1
C1=CC2=C3C=C1CN3NN2,14,133.0639972,0.8517,0,3,0,0,0,0,0,1,2
C1=CC2=C3C=C1CNSCCCCNCCNCCN3C=C2,14,318.1878178,2.3521,0,4,1,0,0,0,0,2,1
C1=CC2=C3C=C1NCCNC1=CC(=C(C=C1)C3)O2,14,238.1106131,3.2205,0,2,0,1,0,0,0,2,5
C1=CC2=C3CC(CC4CC(C3)C(=C2)N4)NC1,14,214.1469986,1.8705,0,2,0,0,0,3,0,0,4
C1=CC2=C3CN(CCCCCOCNCCN4CCC(C4)OC3=C1)CC2,14,359.2572773,2.2454,0,3,0,2,0,0,0,1,3
C1=CC2=CC(=C1)CCC1=CC=C(C=C1)CCC1=CC2=CC=C1,14,284.1565006,5.2374,0,0,0,0,0,0,0,3,2
C1=CC2=CC(=C1)CCC1=CC=CC(=C1)CC1=CC(=CC=C1)CCC1=CC=CC(=C1)C2,14,388.2191009,6.752,0,0,0,0,0,0,0,4,1
C1=CC2=CC(=C1)CCCCCC1=CC(=CC=C1)CC2,14,250.1721507,4.7407,0,0,0,0,0,0,0,2,1
C1=CC2=CC(=C1)CCCCCCC1=CC=CC(=C1)OO2,14,268.1463299,4.7184,0,0,0,2,0,0,0,2,1
C1=CC2=CC(=C1)CCCCCCCCCCCC2,14,244.2191009,5.6862,0,0,0,0,0,0,0,1,1
C1=CC2=CC(=C1)CCCCCCCCCCCCC2,14,258.234751,6.0763,0,0,0,0,0,0,0,1,1
C1=CC2=CC(=C1)CCCCCNCC2,14,189.1517496,2.5451,0,1,0,0,0,0,0,1,1
C1=CC2=CC(=C1)CCCNCCNCCNCCNCC1=CC=C(C=C1)N2,14,367.2735961,2.2348,0,5,0,0,0,0,0,2,2
C1=CC2=CC(=C1)CCNCCNCCCCCCCC2,14,274.240899,3.305,0,2,0,0,0,0,0,1,1
C1=CC2=CC(=C1)CCNCCNCCNCCNCC1=CC=CC(=C1)N2,14,353.257946,1.8447,0,5,0,0,0,0,0,2,1
C1=CC2=CC(=C1)CNC1=CC=CC(=C1)CNC1=CC(=CC=C1)CN2,14,315.1735477,4.8363,0,3,0,0,0,0,0,3,1
C1=CC2=CC(=C1)CNCC1=CC=CC(=C1)CNCC1=CC(=CC=C1)CNC2,14,357.2204979,3.8694,0,3,0,0,0,0,0,3,1
C1=CC2=CC(=C1)CNCCNC1=CC=CC(=C1)O2,14,240.1262631,2.994,0,2,0,1,0,0,0,2,1
C1=CC2=CC(=C1)COC1CCN(CCNCOCCCCCC2)C1,14,332.2463783,2.9577,0,2,0,2,0,0,0,1,2
C1=CC2=CC(=C1)COCCCCCCOC2,14,220.1463299,3.2938,0,0,0,2,0,0,0,1,1
C1=CC2=CC(=C1)COCCNC1=CC=CC(=C1)O2,14,241.1102787,3.421,0,1,0,2,0,0,0,2,1
C1=CC2=CC(=C1)COCCOCCOCC1=CC=CC(=C1)CCC2,14,326.1881947,3.9253,0,0,0,3,0,0,0,2,1
C1=CC2=CC(=C1)COCCOCCOCC1=CC=CC(=C1)COCCOCCOC2,14,416.2198887,3.5,0,0,0,6,0,0,0,2,1
C1=CC2=CC(=C1)COPOC1=CC3=CC(=CC=C3C=C1)OPO2,14,344.0367322,5.2236,0,0,0,4,0,0,0,3,1
C1=CC2=CC(=C1)OC1=CC(=CC=C1)CCNCCNCCCC2,14,310.2045135,3.5369,0,2,0,1,0,0,0,2,1
C1=CC2=CC(=C1)OC1=CC=C3C=CC=C(CNCCNCCNC2)C3=C1,14,347.1997624,3.4145,0,3,0,1,0,0,0,3,1
C1=CC2=CC(=C1)OC1=CC=CC(=C1)CNCCCCCCC2,14,295.1936144,5.0751,0,1,0,1,0,0,0,2,1
C1=CC2=CC(=C1)OCCCC1OC3CN(CCNCC2)CC3O1,14,318.1943427,1.417,0,2,0,3,0,0,0,1,4
C1=CC2=CC(=C1)OCCCCCCOCCCO2,14,250.1568946,3.4249,0,0,0,3,0,0,0,1,1
C1=CC2=CC(=C1)OCCCCNC1=CC(=CC=N1)CNCC2,14,297.1841124,2.9984,0,3,0,1,0,0,0,2,1
C1=CC2=CC(=C1)OCCOC1CCN(CCNCCC2)C1,14,290.1994281,1.6921,0,2,0,2,0,0,0,1,2
C1=CC2=CC(=CC=C2)COC2CCN(CCNCOCCC1)C2,14,316.2150781,2.6482,0,2,0,2,0,1,0,1,2
C1=CC2=CC=C(C=C2)OC2=CC=CC(=C2)C2CCNCCCN(C1)CCCCNCCCN2,14,448.3202119,4.5817,0,4,0,1,0,1,0,2,3
C1=CC2=CC=C1CCC1=CC=C(C=C1)OCCOCCOCCOCCO2,14,372.193674,3.2928,0,0,0,5,0,0,0,2,3
C1=CC2=CC=C1CCC1CCC(CC2)CC1,14,214.1721507,4.3718,0,0,0,0,0,0,0,1,5
C1=CC2=CC=C1CCCC1=CC=C(C=C1)OCCN2,14,253.1466642,3.6662,0,1,0,1,0,0,0,2,4
C1=CC2=CC=C1CCCCCCCCC1=CC=C(C=C1)C2,14,278.2034508,5.7166,0,0,0,0,0,0,0,2,4
C1=CC2=CC=C1CCCCCCCCCCCCCC2,14,272.250401,6.4664,0,0,0,0,0,0,0,1,2
C1=CC2=CC=C1CCCOCCCCCCCCCCCCN2,14,317.2718647,5.9623,0,1,0,1,0,0,0,1,2
C1=CC2=CC=C1CCCSCC1=CC=C(C=C1)CSCC2,14,314.1162927,5.3419,0,0,2,0,0,0,0,2,4
C1=CC2=CC=C1CCNCCNCCCCCCNCCNC1=CC=C(C=C1)O2,14,396.2889118,3.7761,0,4,0,1,0,0,0,2,3
C1=CC2=CC=C1CNCN2,14,134.0843983,1.1592,0,2,0,0,0,0,0,1,2
